articleId,publishUrl,description,publishTime,Summary,allContent
159396,https://www.hk01.com/深度報道/159396/精神康復-政府冷待資源嚴重短缺-精神康復路阻且長,精神科醫生歐陽國樑在這領域工作17年，近兩年由醫管局轉為私人執業。他認為政府資源不足，令醫生在藥物治療方面也未能做好，遑論心理治療。「在公,2018-02-13 01:00:36,[],"精神科醫生歐陽國樑在這領域工作17年，近兩年由醫管局轉為私人執業。他認為政府資源不足，令醫生在藥物治療方面也未能做好，遑論心理治療。「在公立醫院，每一更門診約四小時，雖然沒有明確指引，但管理層要求每更為20至30位病人診症，當中包括新症。我只能花約六分鐘了解每人病情，並判斷他們是否屬於嚴重級別、要不要留院。」
六分鐘診症，相當於2008年公立醫院普通科門診的平均診症時間。當年，面對社會質疑診症時間過短，醫管局委託香港中文大學進行為期兩年的研究，建議合理的診症時間。然而這份報告完成後石沉大海，從未公開。去年11月，食物及衞生局局長陳肇始書面回覆立法會議員查詢時，指醫管局自2014年起規劃新增普通科門診服務，並以八分鐘的診症時間為基準；至於專科的診症時間，局方只稱「會因應病人的臨床情況及複雜性而有所不同」，一般而言，診治新症需時比舊症長。
政府於2015年公布全港精神健康普查，發現本港一般精神疾病（common mental disorder）的患病率為13.3%，推算全港700多萬人口中，約100萬人出現焦慮、抑鬱等精神問題；嚴重精神病（severe mental disorder）患者，例如患思覺失調、躁鬱症和嚴重抑鬱症等，推算佔人口比例也達2.5%，即近20萬人。雖然普查顯示精神病患病率不低，但求助率卻只有至26%，可見精神病仍是社會中的禁忌。據食物及衞生局統計，2016年至2017年度醫院管理局轄下醫院及診所的精神科病人數目逾24萬，其中4.9萬為嚴重精神病患者。
政府精神科醫生負苛大　流失率高
數以十萬計的精神病患求診，早已令公院人手超負荷，2016年至2017年公院精神科醫生流失率達6.4%，在各項專科中排第三。歐陽國樑慨嘆，在公立醫院體制下，不少精神科醫生疲於奔命，最終唯有離開，他是其中一人。
單從診症時間甚至比不上普通門診來看，精神科醫生面對的嚴峻壓力可想而知。更何況精神病診治本應是一項需要較多時間的工作。歐陽國樑指出，為精神科病人診症，應該先和對方聊天，了解他們在工作、家庭、人際關係等各方面遇到的困難，然後才討論症狀。可是基於時間限制，公立醫生難以做足這些步驟。
資深精神科醫生王明爍在醫管局工作逾30年，他也認為現時約六分鐘的診症時間不理想。雖然他會花約一小時在新症病人上，但剩下的三小時便要看逾20個病人，只能拉上補下。「和他們聊天，了解他們的狀況，是要令他們覺得醫生不只對『病徵』有興趣，是對他整個人感興趣、有意幫助他。」王明爍說，醫生須給予病人機會訴說不快，即使這未必能幫助他們解決問題，但至少可讓他們宣洩。
現時醫管局七個聯網的精神科門診「穩定新症」輪候時間各異，由45至146星期不等（表），當中新界東最誇張，長達三年。在等候期間，原本病情穩定的也會惡化；而病人繼續居於社區欠缺支援，也增加慘劇發生的機會。在這樣的制度下，病人能否得到最佳治療，實在成疑，而醫生也無法跟進病人的「藥物依從性」（即有否按指示服藥）。
精神病藥物具嗜睡、難以集中、流口水、手震和身體僵硬等副作用，病人即使離院，適應生活也不容易。若醫生能密切跟進病人用藥情況，當能更有效調節用藥，助他們融入社區。現時醫管局會安排精神科社康護士，社工或職業治療師等擔任「個案經理」，上門跟進病人用藥情況，以及復康過程中的心理和適應問題。不過，社康護士與醫生一樣欠缺人手。
去年5月，時任食衞局長高永文指，每名社區精神科醫療專業人員（如精神科社康護士、社工等），平均同時照顧40至60名病人；2015年香港護士協會的調查也發現，精神科社康護士對病人的比率是1：55，相比起英美兩國的個案經理比率，分別為1：21及1：29，香港的比例明顯太高。
香港心理社會康復協會榮譽秘書黃光磊是已退休的精神科註冊護士。他先是任職駐院護士20年，後轉為社康護士工作17年。黃光磊指兩個工作崗位的性質截然不同，「我們在醫院裏是主人，負責看管精神病人、照顧他們起居飲食，可以控制病患的生活模式；但到了社區，他們便是自己的主人。」他認為社康護士有兩大作用，一是觀察病人離院後的生活情況，幫助醫生跟進；二是按病人所住社區的環境資源設計康復計劃，例如病人需要消磨時間，就看看區內有沒有圖書館、工場等，同時教導患者身邊家人、鄰居充當支援網。
黃光磊以他負責的一宗個案為例。他曾跟進一位病人，十多歲起患妄想症，覺得家人會在水和食物中下毒，「在家也不肯吃家人做的菜，堅持自己做飯，我很難和他建立關係。」病人最初服用的是第一代精神科藥物，副作用較大，會令手腳僵硬、坐立不安，有時需要母親陪伴在外行走一個小時，才能穩定下來。他的藥物依從性不高，致病情愈來愈惡化，腦細胞也受到傷害，結果，20 多年來一直在醫院和社區出出入入。到了病人40 多歲，黃光磊對他作社區跟進，由於二人曾在病房接觸，他才不至於對黃光磊毫無信任。
醫院一直未能為這位病人提供較少副作用的新一代藥物，他的病情遲遲未見大改善。一直到黃光磊得悉他有一個快要升中的兒子，才出現突破。黃光磊經常和他談「湊仔經」，建立朋友般的關係，才終成功說服他轉到自己的社區覆診。服用新藥後，病人的藥物依從性愈來愈好。三四年過去，病人情況才告穩定下來。
社康醫護緊絀　政府反指人力過剩
以上個案反映，跟進嚴重精神病人需時甚長，但社康護士一般卻要在同一時間照顧多達60名病人。然而，政府竟判定精神科護士人手已經過剩。去年食物及衞生局發布的《香港醫療人力規劃和專業發展策略檢討報告》指，精神科護士於2016年已有94人屬「過剩」，預計到了2030年，將會有623人、即16.1%精神科護士「過剩」。
做了17年社康護士的黃光磊認為，政府判定人手過剩，「關鍵是政府想要什麼樣的服務水平？若只求『無鑊爆』，那就非常簡單，把病人都放到醫院就行。」
2015年，醫管局招聘的精神科護士減少，部分未覓得職位的畢業生批評開辦課程的院校濫收學生，而院校則批評醫管局不肯請人。醫管局該年度接獲186名應屆畢業生求職，但該局首階段僅聘用了69名精神科註冊護士及7名登記護士。同年，香港護士協會公布調查指出人手不足問題，受訪者的工作壓力高達8.2分（10分為滿分）。
港鐵縱火案一周年之際，五個關注嚴重精神病患服務的組織聯合呼籲政府，落實精神健康檢討委員會去年4月、即縱火案兩個月後發表的檢討報告建議，包括在三至五年間，把個案經理與嚴重精神病患的比例降至1:40。身兼香港心理社會康復協會主席的精神科醫生王明爍直指，當前政府不重視嚴重精神病患者，支援不足。他與其他關注者希望政府在本月底發表的財政預算中增撥資源應對。
培訓人才需時，政府有必要盡快訂下理想的社康護士對病人比例，宏觀規劃人手。現時負責培訓精神科護士的院校主要為理工大學及公開大學，隨着社會對精神科護士人力需求上升，公開大學在2015年的精神科註冊護士課程收生人數，也由40人增至110人；不過，護士學士學位為五年制課程，而要從精神科護士轉為社康護士，也要接受一至二年培訓，包括100小時的課堂和16星期的實習。
康復之路固然並非只靠專業醫療人員便能輕易走過；然而，專業人員的資源規劃卻是必須做好的一環，唯其如此，精神病康復者才能再次融入社區，繼續走康復路。
上文節錄自第99期《香港01》周報（2018年2月12日）《 政府冷待資源嚴重短缺　精神康復　路阻且長》。
相關報道：
瀏覽更多周報文章︰
敬請留意2月12日（星期一）出版的第99期《香港01》周報，各大書報攤及便利店有售。你亦可按此周報，閱讀更多深度報道。
"
158048,https://www.hk01.com/01觀點/158048/港鐵縱火案一周年-觀點-精神病難康復-錢能助解決卻未得重視,­去年二月發生的港鐵縱火案，曾引起市民關注精神病康復者居於社區的安全隱患，政府曾承諾，加強對康復者支援及推廣精神健康，惟大部分未見落實，更未有計劃方向。幫助康復者融入社區非單一政策能解決，惟現時政府投放資源嚴重不足，政府何以仍無動於衷？,2018-02-09 00:00:00,['\xad去年二月發生的港鐵縱火案，曾引起市民廣泛關注精神病康復者居於社區中的安全隱患，當時及現屆政府均曾於施政報告承諾，會對康復者加強支援，也會加強推廣精神健康的重要性，惟大部分承諾未見落實，更未有實際的計劃方向。近年來社會慘劇不斷，但不少人對精神病的誤解仍根深柢固。幫助康復者融入社區中是對人的工作，非單一政策便能解決，惟現時政府投放於藥物治療及社區支援的資源均嚴重不足，前線醫護人員及社工等天天疲於奔命，政府何以仍無動於衷？'],"治療應以社區為本　配套不足悲劇不止:
對於精神病治療的取態，國際社會日漸趨向以社區為本的治療，去院舍化的治療能讓情況開始穩定的嚴重精神病人更快、更容易融入社會，惟足夠的配套是成效的關鍵。近年來，除了港鐵縱火案外，精神病人斬人等的悲劇時而發生，社會有聲音指應推行更嚴厲的強制留院政策，然而，焦點應該放在如何彌補現時社區支援不足的缺口，而不是以懲罰性措施對待康復者，否則社會對精神病的誤解難以去除，患病者也更難突破心理關口求醫，對社會的隱患只會更深。
近年社會對精神病治療的需求日增，據食物及衛生局的資料，現時全港約有4.9萬人患有嚴重精神病，包括精神分裂症、思覺失調及妄想症等。而早前政府公布的普查推算，約100萬人患有焦慮、抑鬱等一般精神病，普及率高，但求助率則低至26%。
專業人員嚴重不足　增撥資源乃唯一方法:
醫管局轄下的精神科醫生嚴重不足，新症的最長輪候時間可達三年之久，而門診醫生亦只能花約六分鐘接見舊症病人，難以跟進病人的用藥情況；即使精神健康綜合社區中心會派「個案經理」作跟進，但他們須同時跟進40至60個個案，根本不可能深入了解病人情況。個案經理須和病人建立信任，才可照顧他們的生活及心理問題，個案數量太多，必然影響病人的康復路。
人手不足和個案太多的問題，只能依靠政府增撥資源解決，《精神健康檢討報告》建議政府把個案經理人手比例從1：50降至1：40，雖方向正確，但仍和英美的1：21及1：29仍相距甚遠。
"
157530,https://www.hk01.com/社會新聞/157530/港鐵縱火案一周年-直擊案發車站消防設備-工會促加人手助疏導,港鐵尖沙嘴站縱火案發生近一周年，港鐵按檢討報告，陸續引入各項新措施。記者早前到尖沙嘴、金鐘兩車站直擊觀察車站的消防設備，發現月台上的滅火喉、滅火筒等設備，加設了「綠底白字」告示，列車上亦新增使用滅火筒的介紹。但有乘客認為相關消防指示「多啲會好啲」，坦言「平日比較少注意到」。有港鐵工會代表指，過去一年公司的確有增加消防演習，亦有為員工提供更多相關培訓，但市區線車站的人手配置一直「掹掹緊」，一旦再出意外，情況令人擔心，促請港鐵正視。,2018-02-08 07:22:00,"['港鐵尖沙嘴站縱火案發生近一周年，港鐵按檢討報告，陸續引入各項新措施。記者早前到尖沙嘴、金鐘兩車站直擊觀察車站的消防設備，發現月台上的滅火喉、滅火筒等設備，加設了「綠底白字」告示，列車上亦新增使用滅火筒的介紹。但有乘客認為相關消防指示「多啲會好啲」，坦言「平日比較少注意到」。', '有港鐵工會代表指，過去一年公司的確有增加消防演習，亦有為員工提供更多相關培訓，但市區線車站的人手配置一直「掹掹緊」，一旦再出意外，情況令人擔心，促請港鐵正視。']","港鐵尖沙嘴站去年2月10日發生縱火案後，港鐵於4月26日提交檢討報告，提出8項措施，以提升消防安全。另外，港鐵亦決定在車站內的便利店，不再出售打火機，以確保車站環境安全，但就未有引入安檢措施。
港鐵報告建議措施:
車站增消防告示:　車廂貼使用滅火筒注意事項:
去年2月10晚上，一名男子在正駛往尖沙嘴站的列車車廂途中縱火，列車到達車站之後，乘客紛紛疏散，月台氣氛異常緊張。當日現場影片、照片不少都是在尖沙嘴站月台末端拍得，記者近日重返當日該處「案發現場」，視察車站內的消防設備。事隔一年，月台上關於消防設備的告示有所增加，擺放在月台牆壁櫃內的滅火喉、滅火筒，過往並無額外告示。現時港鐵已在各消防設備之上，加上「綠底白字」的標誌，讓乘客更容易可注意到相關設備。
乘客繼續在該處等候上車、落車，未見因去年的事件而令乘客卻步；落車乘客亦在附近的扶手電梯隨即離開。記者向部分乘客詢問，乘客均表示記得去年有發生縱火案，但就沒有特別留意該處就是「案發現場」，坦言每日都有繼續使用港鐵，未有特別「避忌」。
尖沙嘴站月台上的滅火喉櫃有9個，數目與去年一樣，櫃內放有滅火筒；而另一人流較多的轉車站金鐘站月台上，則有10個滅火喉櫃。港鐵的檢討改善措施包括配備滅火毯。據了解，新添置的滅火毯放在月台的車站控制室，亦即「玻璃房」之內，並不會放在月台滅火喉櫃。
乘客稱搭港鐵仍有火警風險:　「無奈」繼續選搭:
不過，每日使用港鐵服務的市民卻可能未必感受到上述措施的作用。乘客朱女士表示，自己並非經常乘搭港鐵，直言「平日比較少留意到（消防指示）」，認為港鐵應增加更多相關指示。另一乘客呂小姐就指，乘搭港鐵始終有一定火警風險，但因在香港生活「始終要搭港鐵」，坦言「無辦法架喎」她認為乘客只能在港鐵車廂「自己注意啲」。
工會稱培訓增加:　惟人手仍不足:
去年縱火案發生後，有港鐵職員未能成功使用滅火筒滅火，令人質疑員工相關培訓是否足夠。鐵路車務員工協會主席劉彩紅指，過去一年港鐵明顯為員工安排更多消防培訓，除了製作教學短片，介紹滅火、防火知識，亦要新入職員工「試下用滅火筒」。另外，車站亦進行多次火警演習，讓同事熟習應變方案，劉形容員工「(處理)的確係熟咗」。
不過，劉彩紅認為，隨着近年各新線路開通，市區線的負荷進一步增加，加重車站前線員工的工作量，「一直都掹掹緊」。縱火案後港鐵並無增加車站的人手配置，「我亦唔相信公司會加」，更稱如再出現類似事件，現行人手未必能有效疏導乘客，促請港鐵正視。
港鐵：已落實委員會措施及建議:
港鐵回覆指，去年縱火事故後，公司成立了高級別檢委員會，就事故處理和緊急應變進行全面審視。公司亦已落實委員會提出的各項措施及建議，例如加強公衆安全教育、為車站助理提供使用滅火筒訓練，並與消防處合作舉辦提升車站職員消防安全和防火知識訓練班等。另外，港鐵與警方及消防處聯合演習的次數，由每年12次增至15次。車站及車廂內的滅火筒位置，亦已陸續貼上顯眼的標示，而每個車站已配備滅火毯，供職員在有需要時使用。
"
156732,https://www.hk01.com/社會新聞/156732/港鐵縱火案一周年-關注精神團體曾約陳肇始申訴不果-促當局正視,去年2月港鐵車廂內發生縱火案，造成19人受傷，事件於本周六（10日）將踏入一周年，而涉事疑犯有精神病紀錄，引起社會關注社區精神病患者和家屬支援是否足夠的問題。五個關注重性精神病患者及照顧者組織今（4日）促請當局正視現時對重性精神病患者的用藥方法及醫療服務隊等，並盼可與食物及衞生局局長陳肇始及精神健康諮詢委員會主席黃仁龍會面及表達訴求，惟目前仍未獲當局回覆。,2018-02-04 03:22:00,"['去年2月港鐵車廂內發生縱火案，造成19人受傷，事件於本周六（10日）將踏入一周年，而涉事疑犯有精神病紀錄，引起社會關注社區精神病患者和家屬支援是否足夠的問題。', '五個關注重性精神病患者及照顧者組織今（4日）促請當局正視現時對重性精神病患者的用藥方法及醫療服務隊等，並盼可與食物及衞生局局長陳肇始及精神健康諮詢委員會主席黃仁龍會面及表達訴求，惟目前仍未獲當局回覆。']","去年2月造成19人傷的港鐵縱火案，於本周六（10日）將踏入一周年，涉嫌縱火者有精神病紀錄，引起社會關注社區精神病患者和家屬支援是否足夠的問題。5個關注重性精神病患者及照顧者組織今天（4日）指出，精神健康檢討委員會在去年4月，即縱火案發生的兩個月後，已發表《精神健康檢討報告》當中提出多項建議，包括改善醫管局個案經理與嚴重精神病患者的比例，在3至5年間由現時的1:50，降至1:40等。
他們亦曾促請當局，正視現時對重性精神病，即精神分裂症、思覺失調、妄想症和躁鬱症等，有關患者的用藥方法及醫療服務隊，並盼可與食物及衞生局局長陳肇始及精神健康諮詢委員會主席黃仁龍會面、表達訴求，惟香港心理社會康復協會主席、精神科專科醫生王明爍指，在句月前已透過電郵和信書提出有關邀請，但目前未能成功約見。
照顧者須全天候支援精神病患者 ：好大壓力:
家屬朋輩支援工作員葉女士道出，現齡28歲的兒子於中五時，因學業壓力及父親的苛刻說話而患上思覺失調症，經常自言自語、抗拒與外界接觸：「佢爸爸講咗句『你讀唔成書就要自己食自己、自己還學費！』搞到佢好驚爸爸。」她坦言，目前兩人都不能同枱吃飯，而自己亦成為磨心，苦不堪言。
兒子患病初期　甚至曾受親友歧視:
她指出，在兒子患情緒病初期，自己毫沒經驗不懂如何面對，更受到親友歧視，故把自己困在家中，不與外界聯繫：「嗰陣都有疑似抑鬱症徵狀，持續咗幾個月，瞓唔到、好大壓力。」葉女士指，目前兒子已成功申請精神病患者暫宿服務，感到鬆一口氣，更直言：「正常要排兩至三年，只不過仔仔係特殊情況，唔可以同爸爸同住，所以先可以排幾個月就有。」
葉女士坦承，作為照顧者須24小時顧及患者的情緒和需要，感到很大壓力，認為朋輩支援非常重要，至少明白有「同路人」支持，盼政府重視照顧者需要及推行朋輩支援計劃。
盼改善醫管局個案經理與患者比例降至1:40:
精神病康復者王文臬於1983年確診精神分裂症，隨後送往青山醫院診治，康復後一直有定期食藥及個案經理跟進情況；然而，個案經理在3年多後，因須處理的個案太多，無法再跟進他的個案，王直言：「精神病患者同個案經理建立咗個信任關係，有問題都會搵佢哋。」他冀望當局改善醫管局個案經理與嚴重精神病患者的比例，由1:50降至1:40。
將共同提交財政預算案建議書  建議增撥6,500萬元:

組織要求當局加強對重性精神病患者及照顧者支援，包括增加精神健康綜合社區中心的人手、加強對精神科自助組織的支援和增撥資源，讓醫管局鼓勵醫生為病人提供用藥選擇，並考慮在患者確診後，盡早使用第二代長效針劑，而組織亦將會共同提交財政預算案建議書，當中要求把有關恆常開支增加6,500萬元，分別把3,000萬元作藥物撥款、2,500萬元作精神健康綜合社區中心撥款，餘下作精神科自助組織的支援。
"
147866,https://www.hk01.com/社會新聞/147866/從十大新聞看中學生-學生選擇與社會氛圍相應-方蘅-香港01-博評,近日，學友社公布「全港中學生十大新聞選舉」結果，從中可以見出本港中學生的新聞觸覺以及關心的話題。,2018-01-09 08:01:00,[],"近日，學友社公布「全港中學生十大新聞選舉」結果，從中可以見出本港中學生的新聞觸覺以及關心的話題。
十大新聞中，共有六宗本港新聞，其中更有三宗排在頭三位，可見學生們以本土為本位，本土意識很強，最關切發生在香港的事。而且他們頗能就新聞背後的意義作評價，好像林鄭月娥成為首位女特首，就具劃時代的意義，因為百多年來，從港督到特首，從來都是男性的天下，如今產生女特首，自是讓人注目。再與去年相比，去年排首位的也是選舉新聞，即特朗普當選美國總統，屬國際新聞。美國是當今超級大國，總統換屆，是世界大事，自受矚目。同樣是國家最高領導人換屆，今年德、法總理、總統當選等卻十大新聞不入，並不是學生們忽然不關心國際大事，而是因兩國地位非比美國，而林鄭月娥當選特首是本港大事，在學生心目中與美國總統當選受關注的程度相當。由此可見，學生們選擇新聞時是由一定的準則的。
有人說，十大新聞中，沒有什麼政治新聞，顯得學生們不太關心政治。其實不然。檢視學生是否關心政治，不在於看入選的政治新聞有多少宗，而在於當中表現出的政治判斷。雖然十大新聞中政治新聞不多，但排在首位的就是一則有份量的政治新聞，從這樣的選擇，已足見學生們的識力。
過去一年，還有許多其他政治事件，如議員遭DQ、一地兩檢方案出爐等，但全都不入十大新聞。其實，去年排第十位的青政議員宣誓辱華，與今年的議員遭DQ性質相同，但後者十大不入，皆因後者是前者的餘緒，經過一段時日，受眾已經消化，再沒有甚麼震憾性。這其實也顯示社會氛圍如此，而中學生受到影響，對於無日無之的政治爭拗感到厭倦。去年的銅鑼灣書店人員失蹤排第三位，顯示學生對於事件衝擊一國兩制深感關注，不過，今年同樣關係一國兩制的一地兩檢方案卻十大不入，顯示學生始終理性務實，並沒有被去年的事件嚇倒。這類新聞不入十大，都與現時的社會氛圍相應，反映社會大環境與校園關係密切。
去年第二位的三星Note 7爆炸事件、第六位的《Pokémon Go》遊戲登陸香港，都與電子產品有關，可見這些產品已打入中學生的生活，今年同類新聞電腦勒索軟件WannaCry迅速蔓延，亦佔第四位，也是很高的位置，相信這種現象會持續下去。
學生對於突發性的天災人禍都很感關注，不論是本地新聞還是國際新聞皆然。本地新聞方面，第二位的強颱風天鴿襲港、第三位的海洋公園鬼屋致命意外、第五位的港鐵縱火案、第十位的朗豪坊扶手電梯意外都屬此類；國際方面，第六位的拉斯維加斯賭城槍擊案、美國女歌手曼徹斯特演唱會恐襲事件亦屬此類。一如坊間分析，大概這類新聞震撼性較強，在社交媒體流傳時，較能吸引眼球。
"
144981,https://www.hk01.com/攝影界/144981/2017回顧-圖輯-攝記鏡頭下-27個見證香港轉變的新聞畫面,「01影像」挑選了27張照片，透過攝影記者鏡頭，與讀者一起回顧2017年。,2017-12-30 01:00:00,"['2017年，香港社會經歷了不少起伏變遷。', '林鄭月娥以777票當選特首，前特首曾蔭權淪為階下囚。不少雨傘運動發生的事件得到法庭裁決：七警、朱經緯分別被判罪成，曾健超放棄上訴服刑。立法會內，再有4名議員被取消資格；重奪公民廣場案及反東北發展案的「13+3」位示威者分別被判加刑。', '港鐵縱火案造成1死18傷悲劇，颱風天鴿肆虐港澳，在兩地造成不同程度破壞。回歸20年，國家主席習近平訪港，離開時送別儀式中一位小學生不支暈倒；中國第一艘航武遼寧艦駛進本港，參與慶祝回歸活動。', '曹星如在《王者對決3》中雖被意外撞到頭部，左眼腫起，但最終仍勝出比賽。這些畫面或多或少改變了香港，「01影像」挑選了27張照片，透過攝影記者鏡頭，與讀者一起回顧2017年。', '攝影：李澤彤、林若勤、鄭子峰、羅君豪、盧翊銘、江智騫、余俊亮、蔡正邦、曾梓洋、葉家豪', '圖片編輯：周穎瑤、羅國輝，撰文：蘇煒然、徐尉晉']",
127766,https://www.hk01.com/社會新聞/127766/孤狼式恐襲成全球趨勢-李家超-交通系統易成襲擊目標,為應對恐怖襲擊對香港的風險，行政長官林鄭月娥月中發表的《施政報告》提出，成立跨部隊的「反恐專責組」，集合各部隊的資源及專業，保障市民安全。保安局局長李家超表示恐襲已演變成難預測的孤狼式襲擊，對全球有來威脅。雖然本港遇襲風險維持中度，惟運輸系統最易成為恐襲目標，專責組將優先處理系統反恐部署及計劃。,2017-10-23 04:17:00,"['為應對恐怖襲擊對香港的風險，行政長官林鄭月娥月中發表的《施政報告》提出，成立跨部隊的「反恐專責組」，集合各部隊的資源及專業，保障市民安全。', '保安局局長李家超表示恐襲已演變成難預測的孤狼式襲擊，對全球有來威脅。雖然本港遇襲風險維持中度，惟運輸系統最易成為恐襲目標，專責組將優先處理系統反恐部署及計劃。']","執法部門過去多次於機場、港鐵車站等重要交通樞紐模擬遭受恐怖襲擊的戰鬥部署。李家超接受報章訪問時表示，過去數年全球恐襲形勢已由須長時間部署的傳統劫機、挾持人質等軍事式襲擊，改變為自我激化、短至1、2天便行動的孤狼式襲擊，施襲武器可能是家用刀、壓力煲、汽車等，而本港的交通運輸系統則最易成為恐襲目標。
各大型運輸設施營運者已與執法部門聯擊，並且制定應變計劃與部署，反恐專責組將加強聯繫不同營運者，強化應對反恐。
「反恐專責組」將不會取代現有的飛虎隊、反恐特勤隊和機場特警，李家超形容專責組如樹幹般把反恐意識延伸至6個部隊的枝葉。據了解，專責組將由高級警司擔任各部隊的「超級聯繫人」，於灣仔警察總部設辦公室，若遇上事故可即時成為臨時行動指揮中心。專責組暫定成員數十人，其中以警隊成員佔最多，為數約20人。
政府將於下月初到立法會保安事務委員會介紹「反恐專責組」，爭取於明年4月起成立。
"
121073,https://www.hk01.com/社會新聞/121073/港鐵縱火案-港鐵額外捐500萬元-支援縱火案傷者,港鐵縱火案傷者鄭先生及部分傷者家屬日前召開記者會，控訴港鐵不肯為事件負責，港鐵亦表示事件非港鐵失誤所致，拒向傷者賠償。港鐵今日（22）發新聞稿，表示個別傷者需要接受進一步治療，決定額外捐出500萬元，支援有關乘客。,2017-09-22 11:03:00,"['港鐵縱火案傷者鄭先生及部分傷者家屬日前召開記者會，控訴港鐵不肯為事件負責，港鐵亦表示事件非港鐵失誤所致，拒向傷者賠償。', '港鐵今日（22）發新聞稿，表示個別傷者需要接受進一步治療，決定額外捐出500萬元，支援有關乘客。']","在今年2月的港鐵縱火案中，遭嚴重燒傷的傷者日前於立法會議員鄺俊宇陪同下，召開記者會，控訴港鐵於事件發生後，指事件非港鐵責任，拒為傷者作出賠償。
累計共捐出700萬元:
港鐵今日（22日）表示，鑑於有傷勢嚴重的乘客在康復過程中有進一步需要，決定額外捐出500萬元，為他們的康復提供支援。港鐵指去年事件發生後，已即時與東華三院舉行募捐，籌得247.5萬元善款，經參考專業醫療意見，以傷者留院時間作基礎，已全數分發予受傷乘客。
港鐵公司行政總裁梁國權先生表示，港鐵高度關注2月縱火事件中，受傷乘客的情況，公司及同事們先後合共捐出的700萬元，是為關懷傷者所盡的一點心意。
"
120975,https://www.hk01.com/社會新聞/120975/港鐵縱火案-馬時亨-法律責任不在港鐵-若賠償或會開壞先例,港鐵今年2月發生縱火事故，事件中1人身亡、19名乘客受傷，最近有立法會議員批評港鐵未有承擔責任，港鐵更稱自己也是受害者，未有提供賠償，事件引起社會熱議。港鐵主席馬時亨回應事件時表示，並非不想幫助傷者，但擔心如果就此賠償或認責會開壞先例，透露正想辦法以其他方式為傷者提供財政協助，但暫未有定案。,2017-09-22 06:38:00,"['港鐵今年2月發生縱火事故，事件中1人身亡、19名乘客受傷，最近有立法會議員批評港鐵未有承擔責任，港鐵更稱自己也是受害者，未有提供賠償，事件引起社會熱議。', '港鐵主席馬時亨回應事件時表示，並非不想幫助傷者，但擔心如果就此賠償或認責會開壞先例，透露正想辦法以其他方式為傷者提供財政協助，但暫未有定案。']","有報導指，港鐵主席馬時亨對事件感傷心，但認為事件非港鐵失誤所致，法律責任不在港鐵，擔心如果就此賠償會開壞先例，強調並非不想幫助傷者，透露正想辦法以其他方式為傷者提供財政協助，但暫未有定案。他又認為，港鐵事後已馬上進行募捐，認為有議員指其「涼薄」的說法並不公道。
馬時亨：無收到外泄截圖　相信洩密者並非校長張仁良:
另外，教育大學民主牆早前被貼上冒犯教育局副局長蔡若蓮的標語，而校內閉路電視片段拍攝到懷疑張貼者的截圖被外洩。身兼教大校董會主席的馬時亨回應指，對事件表示遺憾，承認事件處理得不理想，但認為洩密並非校方想見到，相信不是校方刻意洩密，又稱自己當日無收到相關相片或片段，相信洩密者並非教大校長張仁良。
"
120574,https://www.hk01.com/社會新聞/120574/港鐵縱火案-運房局擬協助與港鐵商討-傷者鄭先生-望爭到公義,港鐵縱火案傷者鄭先生及部分傷者家屬日前在立法會議員鄺俊宇陪同下，召開記者會控訴港鐵不肯為事件負責，鄺俊宇亦要求盡快公開調查報告全文及促請運輸及房屋局交代在事件中的角色，運房局回覆指會協助傷者與港鐵溝通。協助港鐵縱火案傷者及家屬求助事宜的鄺俊,2017-09-20 11:15:00,[],"港鐵縱火案傷者鄭先生及部分傷者家屬日前在立法會議員鄺俊宇陪同下，召開記者會控訴港鐵不肯為事件負責，鄺俊宇亦要求盡快公開調查報告全文及促請運輸及房屋局交代在事件中的角色，運房局回覆指會協助傷者與港鐵溝通。
"
120362,https://www.hk01.com/社會新聞/120362/港鐵縱火案-調查委員會全為港鐵職員-鄺俊宇質疑報告客觀程度,港鐵縱火案中的傷者鄭先生及部分傷者家屬昨日（18日）在立法會議員鄺俊宇的陪同下召開記者會，控訴港鐵不為事件負上責任，傷者求助無門，賠償遙遙無期。協助港鐵縱火案傷者的民主黨立法會議員鄺俊宇指，已去信要求港鐵交代所購買的保險詳情，並指港鐵及運房,2017-09-19 16:21:00,[],"港鐵縱火案中的傷者鄭先生及部分傷者家屬昨日（18日）在立法會議員鄺俊宇的陪同下召開記者會，控訴港鐵不為事件負上責任，傷者求助無門，賠償遙遙無期。協助港鐵縱火案傷者的民主黨立法會議員鄺俊宇指，已去信要求港鐵交代所購買的保險詳情，並指港鐵及運房局需盡快公佈早前調查事件的交高級別檢討委員會報告全文。鄺俊宇指，有關報告事關重大，亦涉及港鐵在縱火案過程中有何疏失或不足的地方，認為港鐵公佈報告全文有助公眾及傷者了解港鐵在事件中的處理手法及有否疏失的地方。
"
